id,latest_ep,name,genre,status,score,review,publish_year,duration,link
4102,12/12,Mob kara Hajimaru Tansaku Eiyuutan,Phiêu lưu,Đang tiến hành,7.4,117,2024,12 Tập,https://animehay.biz/thong-tin-phim/mob-kara-hajimaru-tansaku-eiyuutan-4102.html
4115,10/??,Synonyms: Why Nobody Remembers My World?,Anime,Đang tiến hành,7.5,84,2024,?? Tập,https://animehay.biz/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,10/??,Synonyms: Why Nobody Remembers My World?,Hành động,Đang tiến hành,7.5,84,2024,?? Tập,https://animehay.biz/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,10/??,Synonyms: Why Nobody Remembers My World?,Siêu nhiên,Đang tiến hành,7.5,84,2024,?? Tập,https://animehay.biz/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4115,10/??,Synonyms: Why Nobody Remembers My World?,Phiêu lưu,Đang tiến hành,7.5,84,2024,?? Tập,https://animehay.biz/thong-tin-phim/synonyms-why-nobody-remembers-my-world-4115.html
4106,10/??,Shoshimin: How to Become Ordinary,Anime,Đang tiến hành,7.2,48,2024,?? Tập,https://animehay.biz/thong-tin-phim/shoshimin-how-to-become-ordinary-4106.html
4106,10/??,Shoshimin: How to Become Ordinary,Học đường,Đang tiến hành,7.2,48,2024,?? Tập,https://animehay.biz/thong-tin-phim/shoshimin-how-to-become-ordinary-4106.html
4106,10/??,Shoshimin: How to Become Ordinary,Đời thường,Đang tiến hành,7.2,48,2024,?? Tập,https://animehay.biz/thong-tin-phim/shoshimin-how-to-become-ordinary-4106.html
4101,11/??,Tensui no Sakuna-hime,Anime,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.biz/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4101,11/??,Tensui no Sakuna-hime,Hành động,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.biz/thong-tin-phim/tensui-no-sakuna-hime-4101.html
4101,11/??,Tensui no Sakuna-hime,Siêu nhiên,Đang tiến hành,5.1,26,2024,?? Tập,https://animehay.biz/thong-tin-phim/tensui-no-sakuna-hime-4101.html
3774,65/??,Pokémon Horizons: The Series,Anime,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.biz/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,65/??,Pokémon Horizons: The Series,Hành động,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.biz/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,65/??,Pokémon Horizons: The Series,Hài hước,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.biz/thong-tin-phim/pokemon-horizons-the-series-3774.html
3774,65/??,Pokémon Horizons: The Series,Phiêu lưu,Đang tiến hành,5.3,202,2023,?? Tập,https://animehay.biz/thong-tin-phim/pokemon-horizons-the-series-3774.html
4069,17/??,Boku no Hero Academia 7th Season,Anime,Đang tiến hành,8.9,180,2024,?? Tập,https://animehay.biz/thong-tin-phim/boku-no-hero-academia-7th-season-4069.html
4069,17/??,Boku no Hero Academia 7th Season,Hành động,Đang tiến hành,8.9,180,2024,?? Tập,https://animehay.biz/thong-tin-phim/boku-no-hero-academia-7th-season-4069.html
4069,17/??,Boku no Hero Academia 7th Season,Học đường,Đang tiến hành,8.9,180,2024,?? Tập,https://animehay.biz/thong-tin-phim/boku-no-hero-academia-7th-season-4069.html
4069,17/??,Boku no Hero Academia 7th Season,Siêu năng lực,Đang tiến hành,8.9,180,2024,?? Tập,https://animehay.biz/thong-tin-phim/boku-no-hero-academia-7th-season-4069.html
4069,17/??,Boku no Hero Academia 7th Season,Shounen,Đang tiến hành,8.9,180,2024,?? Tập,https://animehay.biz/thong-tin-phim/boku-no-hero-academia-7th-season-4069.html
3518,112/157,Đấu Phá Thương Khung Phần 5,CN Animation,Đang tiến hành,9.0,2450,2022,157 Tập,https://animehay.biz/thong-tin-phim/dau-pha-thuong-khung-phan-5-3518.html
3518,112/157,Đấu Phá Thương Khung Phần 5,Huyền ảo,Đang tiến hành,9.0,2450,2022,157 Tập,https://animehay.biz/thong-tin-phim/dau-pha-thuong-khung-phan-5-3518.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Anime,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Hành động,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Hài hước,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Giả tưởng,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Shounen,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4035,22/24,Tensei shitara Slime Datta Ken 3rd Season,Phiêu lưu,Đang tiến hành,8.8,463,2024,24 Tập,https://animehay.biz/thong-tin-phim/tensei-shitara-slime-datta-ken-3rd-season-4035.html
4135,3/3,Thế Giới Hoàn Mỹ OVA Hỏa chi Hôi Tẫn,CN Animation,Hoàn thành,9.2,71,2024,3 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-ova-hoa-chi-hoi-tan-4135.html
4135,3/3,Thế Giới Hoàn Mỹ OVA Hỏa chi Hôi Tẫn,Tiên hiệp,Hoàn thành,9.2,71,2024,3 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-ova-hoa-chi-hoi-tan-4135.html
4135,3/3,Thế Giới Hoàn Mỹ OVA Hỏa chi Hôi Tẫn,Huyền ảo,Hoàn thành,9.2,71,2024,3 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-ova-hoa-chi-hoi-tan-4135.html
3682,22/24,NieR:Automata Ver1.1a,Anime,Đang tiến hành,8.3,193,2023,24 Tập,https://animehay.biz/thong-tin-phim/nier-automata-ver1-1a-3682.html
3682,22/24,NieR:Automata Ver1.1a,Hành động,Đang tiến hành,8.3,193,2023,24 Tập,https://animehay.biz/thong-tin-phim/nier-automata-ver1-1a-3682.html
3682,22/24,NieR:Automata Ver1.1a,Giả tưởng,Đang tiến hành,8.3,193,2023,24 Tập,https://animehay.biz/thong-tin-phim/nier-automata-ver1-1a-3682.html
3682,22/24,NieR:Automata Ver1.1a,Viễn tưởng,Đang tiến hành,8.3,193,2023,24 Tập,https://animehay.biz/thong-tin-phim/nier-automata-ver1-1a-3682.html
4100,11/24,2.5-jigen no Ririsa,Anime,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4100,11/24,2.5-jigen no Ririsa,Hài hước,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4100,11/24,2.5-jigen no Ririsa,Harem,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4100,11/24,2.5-jigen no Ririsa,Học đường,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4100,11/24,2.5-jigen no Ririsa,Đời thường,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4100,11/24,2.5-jigen no Ririsa,Ecchi,Đang tiến hành,8.4,97,2024,24 Tập,https://animehay.biz/thong-tin-phim/2-5-jigen-no-ririsa-4100.html
4099,11/??,Quality Assurance in Another World,Anime,Đang tiến hành,6.7,49,2024,?? Tập,https://animehay.biz/thong-tin-phim/quality-assurance-in-another-world-4099.html
4099,11/??,Quality Assurance in Another World,Hành động,Đang tiến hành,6.7,49,2024,?? Tập,https://animehay.biz/thong-tin-phim/quality-assurance-in-another-world-4099.html
4099,11/??,Quality Assurance in Another World,Siêu nhiên,Đang tiến hành,6.7,49,2024,?? Tập,https://animehay.biz/thong-tin-phim/quality-assurance-in-another-world-4099.html
4099,11/??,Quality Assurance in Another World,Phiêu lưu,Đang tiến hành,6.7,49,2024,?? Tập,https://animehay.biz/thong-tin-phim/quality-assurance-in-another-world-4099.html
4099,11/??,Quality Assurance in Another World,Viễn tưởng,Đang tiến hành,6.7,49,2024,?? Tập,https://animehay.biz/thong-tin-phim/quality-assurance-in-another-world-4099.html
3078,119/124,Phàm Nhân Tu Tiên,CN Animation,Đang tiến hành,9.4,1987,2020,124 Tập,https://animehay.biz/thong-tin-phim/pham-nhan-tu-tien-3078.html
3078,119/124,Phàm Nhân Tu Tiên,Tiên hiệp,Đang tiến hành,9.4,1987,2020,124 Tập,https://animehay.biz/thong-tin-phim/pham-nhan-tu-tien-3078.html
3078,119/124,Phàm Nhân Tu Tiên,Huyền ảo,Đang tiến hành,9.4,1987,2020,124 Tập,https://animehay.biz/thong-tin-phim/pham-nhan-tu-tien-3078.html
4125,10/24,Thần Võ Thiên Tôn,CN Animation,Đang tiến hành,6.6,76,2024,24 Tập,https://animehay.biz/thong-tin-phim/than-vo-thien-ton-4125.html
4125,10/24,Thần Võ Thiên Tôn,Tiên hiệp,Đang tiến hành,6.6,76,2024,24 Tập,https://animehay.biz/thong-tin-phim/than-vo-thien-ton-4125.html
4125,10/24,Thần Võ Thiên Tôn,Xuyên không,Đang tiến hành,6.6,76,2024,24 Tập,https://animehay.biz/thong-tin-phim/than-vo-thien-ton-4125.html
4125,10/24,Thần Võ Thiên Tôn,Huyền ảo,Đang tiến hành,6.6,76,2024,24 Tập,https://animehay.biz/thong-tin-phim/than-vo-thien-ton-4125.html
3559,23/43,Thần Mộ,CN Animation,Hoàn thành,9.3,541,2022,43 Tập,https://animehay.biz/thong-tin-phim/than-mo-3559.html
3559,23/43,Thần Mộ,Tiên hiệp,Hoàn thành,9.3,541,2022,43 Tập,https://animehay.biz/thong-tin-phim/than-mo-3559.html
3559,23/43,Thần Mộ,Trùng sinh,Hoàn thành,9.3,541,2022,43 Tập,https://animehay.biz/thong-tin-phim/than-mo-3559.html
3559,23/43,Thần Mộ,Huyền ảo,Hoàn thành,9.3,541,2022,43 Tập,https://animehay.biz/thong-tin-phim/than-mo-3559.html
4097,11/??,Tasogare Outfocus,Anime,Đang tiến hành,3.2,119,2024,?? Tập,https://animehay.biz/thong-tin-phim/tasogare-outfocus-4097.html
4097,11/??,Tasogare Outfocus,Học đường,Đang tiến hành,3.2,119,2024,?? Tập,https://animehay.biz/thong-tin-phim/tasogare-outfocus-4097.html
4097,11/??,Tasogare Outfocus,Đời thường,Đang tiến hành,3.2,119,2024,?? Tập,https://animehay.biz/thong-tin-phim/tasogare-outfocus-4097.html
3994,22/37,Sengoku Youko,Anime,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Hành động,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Giả tưởng,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Shounen,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Drama,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Siêu nhiên,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3994,22/37,Sengoku Youko,Phiêu lưu,Đang tiến hành,7.2,83,2024,37 Tập,https://animehay.biz/thong-tin-phim/sengoku-youko-3994.html
3801,66/104,Đấu La Đại Lục 2 Tuyệt Thế Đường Môn,CN Animation,Đang tiến hành,7.6,722,2023,104 Tập,https://animehay.biz/thong-tin-phim/dau-la-dai-luc-2-tuyet-the-duong-mon-3801.html
3801,66/104,Đấu La Đại Lục 2 Tuyệt Thế Đường Môn,Huyền ảo,Đang tiến hành,7.6,722,2023,104 Tập,https://animehay.biz/thong-tin-phim/dau-la-dai-luc-2-tuyet-the-duong-mon-3801.html
3801,66/104,Đấu La Đại Lục 2 Tuyệt Thế Đường Môn,Dị giới,Đang tiến hành,7.6,722,2023,104 Tập,https://animehay.biz/thong-tin-phim/dau-la-dai-luc-2-tuyet-the-duong-mon-3801.html
3641,94/104,Bách Luyện Thành Thần,CN Animation,Đang tiến hành,8.4,648,2022,104 Tập,https://animehay.biz/thong-tin-phim/bach-luyen-thanh-than-3641.html
3641,94/104,Bách Luyện Thành Thần,Kiếm hiệp,Đang tiến hành,8.4,648,2022,104 Tập,https://animehay.biz/thong-tin-phim/bach-luyen-thanh-than-3641.html
3641,94/104,Bách Luyện Thành Thần,Huyền ảo,Đang tiến hành,8.4,648,2022,104 Tập,https://animehay.biz/thong-tin-phim/bach-luyen-thanh-than-3641.html
3641,94/104,Bách Luyện Thành Thần,Dị giới,Đang tiến hành,8.4,648,2022,104 Tập,https://animehay.biz/thong-tin-phim/bach-luyen-thanh-than-3641.html
3441,48/56,Vĩnh Sinh,CN Animation,Đang tiến hành,9.1,619,2022,56 Tập,https://animehay.biz/thong-tin-phim/vinh-sinh-3441.html
3441,48/56,Vĩnh Sinh,Tiên hiệp,Đang tiến hành,9.1,619,2022,56 Tập,https://animehay.biz/thong-tin-phim/vinh-sinh-3441.html
3441,48/56,Vĩnh Sinh,Huyền ảo,Đang tiến hành,9.1,619,2022,56 Tập,https://animehay.biz/thong-tin-phim/vinh-sinh-3441.html
3441,48/56,Vĩnh Sinh,Võ hiệp,Đang tiến hành,9.1,619,2022,56 Tập,https://animehay.biz/thong-tin-phim/vinh-sinh-3441.html
4096,10/??,Hazure Waku no [Joutai Ijou Skill] de Saikyou ni Natta Ore ga Subete wo Juurin Suru made,Anime,Đang tiến hành,8.2,212,2024,?? Tập,https://animehay.biz/thong-tin-phim/hazure-waku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-4096.html
4096,10/??,Hazure Waku no [Joutai Ijou Skill] de Saikyou ni Natta Ore ga Subete wo Juurin Suru made,Hành động,Đang tiến hành,8.2,212,2024,?? Tập,https://animehay.biz/thong-tin-phim/hazure-waku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-4096.html
4096,10/??,Hazure Waku no [Joutai Ijou Skill] de Saikyou ni Natta Ore ga Subete wo Juurin Suru made,Drama,Đang tiến hành,8.2,212,2024,?? Tập,https://animehay.biz/thong-tin-phim/hazure-waku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-4096.html
4096,10/??,Hazure Waku no [Joutai Ijou Skill] de Saikyou ni Natta Ore ga Subete wo Juurin Suru made,Siêu nhiên,Đang tiến hành,8.2,212,2024,?? Tập,https://animehay.biz/thong-tin-phim/hazure-waku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-4096.html
4096,10/??,Hazure Waku no [Joutai Ijou Skill] de Saikyou ni Natta Ore ga Subete wo Juurin Suru made,Phiêu lưu,Đang tiến hành,8.2,212,2024,?? Tập,https://animehay.biz/thong-tin-phim/hazure-waku-no-joutai-ijou-skill-de-saikyou-ni-natta-ore-ga-subete-wo-juurin-suru-made-4096.html
4132,6/6,Toàn Chức Pháp Sư OVA Lời uỷ thác thần bí,CN Animation,Hoàn thành,9.2,33,2024,6 Tập,https://animehay.biz/thong-tin-phim/toan-chuc-phap-su-ova-loi-uy-thac-than-bi-4132.html
4132,6/6,Toàn Chức Pháp Sư OVA Lời uỷ thác thần bí,Huyền ảo,Hoàn thành,9.2,33,2024,6 Tập,https://animehay.biz/thong-tin-phim/toan-chuc-phap-su-ova-loi-uy-thac-than-bi-4132.html
4132,6/6,Toàn Chức Pháp Sư OVA Lời uỷ thác thần bí,Dị giới,Hoàn thành,9.2,33,2024,6 Tập,https://animehay.biz/thong-tin-phim/toan-chuc-phap-su-ova-loi-uy-thac-than-bi-4132.html
4094,11/??,Giji Harem,Anime,Đang tiến hành,8.7,107,2024,?? Tập,https://animehay.biz/thong-tin-phim/giji-harem-4094.html
4094,11/??,Giji Harem,Học đường,Đang tiến hành,8.7,107,2024,?? Tập,https://animehay.biz/thong-tin-phim/giji-harem-4094.html
4094,11/??,Giji Harem,Đời thường,Đang tiến hành,8.7,107,2024,?? Tập,https://animehay.biz/thong-tin-phim/giji-harem-4094.html
4094,11/??,Giji Harem,Shounen,Đang tiến hành,8.7,107,2024,?? Tập,https://animehay.biz/thong-tin-phim/giji-harem-4094.html
4092,11/??,Shikanoko Nokonoko Koshitantan,Anime,Đang tiến hành,8.4,121,2024,?? Tập,https://animehay.biz/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4092,11/??,Shikanoko Nokonoko Koshitantan,Hài hước,Đang tiến hành,8.4,121,2024,?? Tập,https://animehay.biz/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4092,11/??,Shikanoko Nokonoko Koshitantan,Học đường,Đang tiến hành,8.4,121,2024,?? Tập,https://animehay.biz/thong-tin-phim/shikanoko-nokonoko-koshitantan-4092.html
4093,11/12,Gimai Seikatsu,Anime,Đang tiến hành,8.9,157,2024,12 Tập,https://animehay.biz/thong-tin-phim/gimai-seikatsu-4093.html
4093,11/12,Gimai Seikatsu,Tình cảm,Đang tiến hành,8.9,157,2024,12 Tập,https://animehay.biz/thong-tin-phim/gimai-seikatsu-4093.html
4085,12/12,Maou Gun Saikyou No Majutsushi Wa Ningen Datta,Anime,Hoàn thành,7.2,125,2024,12 Tập,https://animehay.biz/thong-tin-phim/maou-gun-saikyou-no-majutsushi-wa-ningen-datta-4085.html
4085,12/12,Maou Gun Saikyou No Majutsushi Wa Ningen Datta,Hành động,Hoàn thành,7.2,125,2024,12 Tập,https://animehay.biz/thong-tin-phim/maou-gun-saikyou-no-majutsushi-wa-ningen-datta-4085.html
4085,12/12,Maou Gun Saikyou No Majutsushi Wa Ningen Datta,Siêu nhiên,Hoàn thành,7.2,125,2024,12 Tập,https://animehay.biz/thong-tin-phim/maou-gun-saikyou-no-majutsushi-wa-ningen-datta-4085.html
4085,12/12,Maou Gun Saikyou No Majutsushi Wa Ningen Datta,Xuyên không,Hoàn thành,7.2,125,2024,12 Tập,https://animehay.biz/thong-tin-phim/maou-gun-saikyou-no-majutsushi-wa-ningen-datta-4085.html
3708,54/91,Sư Huynh À Sư Huynh,CN Animation,Đang tiến hành,9.4,779,2023,91 Tập,https://animehay.biz/thong-tin-phim/su-huynh-a-su-huynh-3708.html
3708,54/91,Sư Huynh À Sư Huynh,Kiếm hiệp,Đang tiến hành,9.4,779,2023,91 Tập,https://animehay.biz/thong-tin-phim/su-huynh-a-su-huynh-3708.html
3708,54/91,Sư Huynh À Sư Huynh,Huyền ảo,Đang tiến hành,9.4,779,2023,91 Tập,https://animehay.biz/thong-tin-phim/su-huynh-a-su-huynh-3708.html
3708,54/91,Sư Huynh À Sư Huynh,[CNA] Hài hước,Đang tiến hành,9.4,779,2023,91 Tập,https://animehay.biz/thong-tin-phim/su-huynh-a-su-huynh-3708.html
3247,180/182,Thế Giới Hoàn Mỹ,CN Animation,Đang tiến hành,9.2,2525,2021,182 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-3247.html
3247,180/182,Thế Giới Hoàn Mỹ,Tiên hiệp,Đang tiến hành,9.2,2525,2021,182 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-3247.html
3247,180/182,Thế Giới Hoàn Mỹ,Kiếm hiệp,Đang tiến hành,9.2,2525,2021,182 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-3247.html
3247,180/182,Thế Giới Hoàn Mỹ,Huyền ảo,Đang tiến hành,9.2,2525,2021,182 Tập,https://animehay.biz/thong-tin-phim/the-gioi-hoan-my-3247.html
4091,11/12,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Anime,Đang tiến hành,9.2,360,2024,12 Tập,https://animehay.biz/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4091,11/12,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Hài hước,Đang tiến hành,9.2,360,2024,12 Tập,https://animehay.biz/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4091,11/12,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Tình cảm,Đang tiến hành,9.2,360,2024,12 Tập,https://animehay.biz/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
4091,11/12,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Học đường,Đang tiến hành,9.2,360,2024,12 Tập,https://animehay.biz/thong-tin-phim/tokidoki-bosotto-russia-go-de-dereru-tonari-no-alya-san-4091.html
3506,124/156,Thần Ấn Vương Tọa,CN Animation,Đang tiến hành,8.8,1591,2022,156 Tập,https://animehay.biz/thong-tin-phim/than-an-vuong-toa-3506.html
3506,124/156,Thần Ấn Vương Tọa,Huyền ảo,Đang tiến hành,8.8,1591,2022,156 Tập,https://animehay.biz/thong-tin-phim/than-an-vuong-toa-3506.html
3506,124/156,Thần Ấn Vương Tọa,Dị giới,Đang tiến hành,8.8,1591,2022,156 Tập,https://animehay.biz/thong-tin-phim/than-an-vuong-toa-3506.html
4081,26/26,Nguyên Tôn,Huyền ảo,Hoàn thành,8.9,198,2024,26 Tập,https://animehay.biz/thong-tin-phim/nguyen-ton-4081.html
4081,26/26,Nguyên Tôn,CN Animation,Hoàn thành,8.9,198,2024,26 Tập,https://animehay.biz/thong-tin-phim/nguyen-ton-4081.html
4081,26/26,Nguyên Tôn,Tiên hiệp,Hoàn thành,8.9,198,2024,26 Tập,https://animehay.biz/thong-tin-phim/nguyen-ton-4081.html
4134, 114 phút,Doraemon Movie 43 Nobita Và Bản Giao Hưởng Địa Cầu,Anime,Hoàn thành,8.7,22,2024,114 phút,https://animehay.biz/thong-tin-phim/doraemon-movie-43-nobita-va-ban-giao-huong-dia-cau-4134.html
4134, 114 phút,Doraemon Movie 43 Nobita Và Bản Giao Hưởng Địa Cầu,Hài hước,Hoàn thành,8.7,22,2024,114 phút,https://animehay.biz/thong-tin-phim/doraemon-movie-43-nobita-va-ban-giao-huong-dia-cau-4134.html
4134, 114 phút,Doraemon Movie 43 Nobita Và Bản Giao Hưởng Địa Cầu,Siêu nhiên,Hoàn thành,8.7,22,2024,114 phút,https://animehay.biz/thong-tin-phim/doraemon-movie-43-nobita-va-ban-giao-huong-dia-cau-4134.html
4134, 114 phút,Doraemon Movie 43 Nobita Và Bản Giao Hưởng Địa Cầu,Phiêu lưu,Hoàn thành,8.7,22,2024,114 phút,https://animehay.biz/thong-tin-phim/doraemon-movie-43-nobita-va-ban-giao-huong-dia-cau-4134.html
4121,8/??,Senpai wa Otokonoko,Anime,Đang tiến hành,5.6,23,2024,?? Tập,https://animehay.biz/thong-tin-phim/senpai-wa-otokonoko-4121.html
4121,8/??,Senpai wa Otokonoko,Tình cảm,Đang tiến hành,5.6,23,2024,?? Tập,https://animehay.biz/thong-tin-phim/senpai-wa-otokonoko-4121.html
4121,8/??,Senpai wa Otokonoko,Học đường,Đang tiến hành,5.6,23,2024,?? Tập,https://animehay.biz/thong-tin-phim/senpai-wa-otokonoko-4121.html
4050,12/12,Henjin no Salad Bowl,Anime,Hoàn thành,7.6,51,2024,12 Tập,https://animehay.biz/thong-tin-phim/henjin-no-salad-bowl-4050.html
4050,12/12,Henjin no Salad Bowl,Hài hước,Hoàn thành,7.6,51,2024,12 Tập,https://animehay.biz/thong-tin-phim/henjin-no-salad-bowl-4050.html
4050,12/12,Henjin no Salad Bowl,Giả tưởng,Hoàn thành,7.6,51,2024,12 Tập,https://animehay.biz/thong-tin-phim/henjin-no-salad-bowl-4050.html
4113,9/??,The Elusive Samurai,Anime,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
4113,9/??,The Elusive Samurai,Hành động,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
4113,9/??,The Elusive Samurai,Lịch sử,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
4113,9/??,The Elusive Samurai,Drama,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
4113,9/??,The Elusive Samurai,Phiêu lưu,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
4113,9/??,The Elusive Samurai,Samurai,Đang tiến hành,8.0,74,2024,?? Tập,https://animehay.biz/thong-tin-phim/the-elusive-samurai-4113.html
2420,380/380,Yêu Thần Ký,CN Animation,Hoàn thành,8.9,3863,2017,380 Tập,https://animehay.biz/thong-tin-phim/yeu-than-ky-2420.html
2420,380/380,Yêu Thần Ký,Huyền ảo,Hoàn thành,8.9,3863,2017,380 Tập,https://animehay.biz/thong-tin-phim/yeu-than-ky-2420.html
2420,380/380,Yêu Thần Ký,Trùng sinh,Hoàn thành,8.9,3863,2017,380 Tập,https://animehay.biz/thong-tin-phim/yeu-than-ky-2420.html
4079,16/16,Huyễn Sủng Sư,CN Animation,Hoàn thành,7.7,157,2024,16 Tập,https://animehay.biz/thong-tin-phim/huyen-sung-su-4079.html
4079,16/16,Huyễn Sủng Sư,Huyền ảo,Hoàn thành,7.7,157,2024,16 Tập,https://animehay.biz/thong-tin-phim/huyen-sung-su-4079.html
4079,16/16,Huyễn Sủng Sư,Dị giới,Hoàn thành,7.7,157,2024,16 Tập,https://animehay.biz/thong-tin-phim/huyen-sung-su-4079.html
4033,OVA 2/12,Yuru Camp△ Season 3,Anime,Hoàn thành,7.9,42,2024,12 Tập,https://animehay.biz/thong-tin-phim/yuru-camp-season-3-4033.html
4033,OVA 2/12,Yuru Camp△ Season 3,Đời thường,Hoàn thành,7.9,42,2024,12 Tập,https://animehay.biz/thong-tin-phim/yuru-camp-season-3-4033.html
4105,7/??,Plus-Sized Elf,Anime,Đang tiến hành,4.0,56,2024,?? Tập,https://animehay.biz/thong-tin-phim/plus-sized-elf-4105.html
4105,7/??,Plus-Sized Elf,Tình cảm,Đang tiến hành,4.0,56,2024,?? Tập,https://animehay.biz/thong-tin-phim/plus-sized-elf-4105.html
4105,7/??,Plus-Sized Elf,Harem,Đang tiến hành,4.0,56,2024,?? Tập,https://animehay.biz/thong-tin-phim/plus-sized-elf-4105.html
4105,7/??,Plus-Sized Elf,Siêu nhiên,Đang tiến hành,4.0,56,2024,?? Tập,https://animehay.biz/thong-tin-phim/plus-sized-elf-4105.html
4080,17/17,Toàn Chức Cao Thủ Phần 3,Trò chơi,Hoàn thành,9.3,144,2024,17 Tập,https://animehay.biz/thong-tin-phim/toan-chuc-cao-thu-phan-3-4080.html
4080,17/17,Toàn Chức Cao Thủ Phần 3,CN Animation,Hoàn thành,9.3,144,2024,17 Tập,https://animehay.biz/thong-tin-phim/toan-chuc-cao-thu-phan-3-4080.html
